numeroConta;codigoAgencia;dataTransacao;codigoTransacao;valor
7;100;1647993600;3;463.36
7;100;1652054400;0;171.23
5;100;1651449600;2;221.84
2;300;1620259200;3;77.31
7;300;1656892800;1;631.08
4;300;1654473600;1;409.16
0;200;1599696000;3;369.62
9;100;1599436800;1;856.35
10;100;1635984000;3;864.54
0;300;1623024000;1;773.63
7;100;1649548800;1;29.17
7;300;1641168000;0;673.15
6;300;1607731200;1;70.06
2;200;1652140800;2;918.89
9;300;1652572800;0;598.18
0;300;1646611200;2;501.29
8;100;1580860800;3;958.53
10;200;1587859200;1;652.57
5;100;1652227200;3;433.86
10;300;1580428800;0;223.76
7;200;1659052800;0;984.58
4;100;1599350400;1;954.52
0;100;1634601600;1;710.85
3;300;1613865600;3;707.32
4;100;1596585600;0;505.66
2;200;1657152000;1;147.35
0;200;1619654400;0;302.28
9;200;1607904000;2;99.1
8;100;1640217600;2;670.3
3;200;1607731200;2;353.98
0;300;1636243200;1;397.28
7;200;1582502400;0;875.15
5;200;1619049600;3;684.23
1;100;1603929600;0;838.03
4;200;1642982400;2;411.28
9;100;1627171200;2;439.44
4;100;1590796800;3;468.45
3;200;1608336000;1;272.86
1;300;1626134400;2;248.22
10;200;1619654400;2;244.8
1;200;1610150400;2;81.05
3;100;1586390400;3;677.7
3;200;1645833600;3;672.62
7;100;1586217600;3;356.01
1;300;1615680000;1;88.95
2;100;1646697600;0;773.23
1;300;1578873600;0;861.46
5;300;1640649600;1;594.79
0;200;1578441600;1;223.14
1;300;1603670400;1;120.78
0;100;1630540800;3;302.51
10;100;1617408000;3;433.13
10;300;1622678400;1;120.73
3;300;1592524800;1;104.05
9;300;1655769600;1;817.16
2;100;1594339200;2;926.6
6;200;1606694400;0;558.08
3;300;1603065600;0;777.12
7;100;1642636800;0;545.42
5;200;1613520000;2;332.93
8;300;1611360000;1;227.3
8;300;1635292800;3;597.13
0;200;1616112000;3;209.19
10;100;1589587200;1;795.03
2;200;1651795200;2;146.98
10;300;1625616000;0;16.07
8;300;1578787200;3;737.63
7;300;1604016000;0;716.71
7;200;1649289600;0;558.0
7;300;1609891200;3;186.45
0;300;1606953600;1;597.52
9;200;1652572800;0;123.35
8;300;1607990400;3;43.88
10;300;1593129600;3;269.23
9;300;1603584000;3;983.5
8;200;1623628800;3;305.56
8;300;1581292800;1;795.6
8;200;1587772800;2;102.5
3;300;1648425600;2;449.92
5;300;1611532800;3;154.84
3;100;1645228800;0;27.97
0;200;1599782400;0;757.31
3;100;1660435200;2;257.71
1;100;1603497600;2;551.31
8;100;1632182400;1;436.26
9;300;1590969600;2;57.17
1;300;1614038400;0;294.27
4;200;1606435200;3;773.27
7;300;1591056000;0;217.47
7;300;1637884800;0;96.63
1;100;1599523200;3;911.22
10;200;1628035200;0;392.53
7;300;1639094400;0;367.81
6;200;1628121600;3;875.52
5;200;1594166400;2;964.67
3;300;1581465600;0;869.05
2;100;1600128000;0;594.37
10;100;1640822400;0;123.38
10;200;1642982400;1;460.93
7;100;1658361600;3;680.6
7;300;1652140800;1;864.99
0;300;1622678400;1;73.36
6;300;1627948800;0;462.13
6;200;1641513600;1;439.86
5;100;1645401600;2;872.27
1;300;1646006400;0;556.53
9;100;1631750400;1;704.06
5;200;1643932800;2;790.28
8;300;1583452800;2;701.53
0;300;1578700800;0;12.13
6;300;1620950400;1;242.73
1;100;1631491200;2;127.31
6;300;1597276800;0;738.73
9;300;1628553600;1;793.28
1;100;1659744000;1;480.8
4;200;1587600000;3;655.14
9;200;1588809600;3;704.94
7;100;1590537600;0;685.61
8;100;1626739200;2;236.78
0;200;1627516800;0;66.83
3;200;1623110400;2;813.81
7;200;1591488000;3;880.76
3;300;1650585600;0;271.77
4;100;1635897600;1;882.26
4;300;1607990400;2;807.41
6;100;1578528000;2;719.71
2;100;1653004800;2;304.88
6;100;1634256000;1;907.25
7;300;1614384000;1;531.18
7;100;1621814400;0;705.17
3;300;1662163200;2;615.43
4;100;1597708800;0;773.68
9;200;1639958400;0;838.84
4;200;1650067200;0;783.31
1;300;1649894400;1;726.53
1;100;1647734400;0;180.68
2;300;1649548800;3;939.94
3;300;1604188800;0;730.06
7;200;1583280000;3;632.18
3;100;1616716800;1;760.55
2;100;1626825600;2;269.16
1;300;1623542400;2;252.14
1;300;1642291200;1;347.34
6;300;1654646400;3;666.0
10;100;1594425600;2;407.46
2;300;1609804800;0;707.26
9;100;1617494400;1;485.28
2;200;1616803200;0;21.49
3;200;1635552000;1;738.44
7;300;1656460800;0;967.13
0;300;1655251200;0;796.7
1;300;1608076800;1;655.33
4;100;1578528000;0;733.34
0;100;1640649600;2;918.45
0;100;1619222400;0;195.94
8;100;1656028800;2;636.97
7;100;1650758400;2;804.36
4;200;1583020800;1;735.41
7;200;1649548800;1;337.46
10;200;1615507200;0;283.94
8;300;1635897600;3;104.16
3;300;1649635200;3;251.49
6;200;1595116800;0;621.24
9;300;1659484800;0;897.55
0;300;1653350400;3;327.42
9;100;1609286400;1;293.42
2;200;1623024000;2;361.21
9;300;1653091200;3;681.46
2;200;1663718400;1;972.0
1;200;1628640000;1;287.16
6;100;1659225600;2;507.71
7;100;1644105600;2;778.75
9;200;1655596800;0;780.76
4;100;1649289600;3;548.53
5;200;1658707200;2;786.21
4;100;1643068800;0;447.47
8;200;1630281600;2;991.52
10;200;1643414400;3;716.48
1;300;1631664000;3;219.98
0;300;1616112000;3;553.39
3;300;1653955200;3;25.04
2;300;1662422400;0;352.87
7;200;1597363200;2;689.15
4;100;1611360000;3;768.23
7;100;1616371200;3;722.84
2;100;1597449600;2;47.23
6;300;1592352000;1;115.46
9;200;1638230400;1;253.65
6;100;1611792000;2;559.92
3;300;1606694400;1;424.71
5;200;1605312000;2;558.42
9;100;1586131200;1;290.97
4;100;1660003200;3;223.76
1;100;1628121600;2;428.8
5;300;1578787200;3;319.9
6;100;1646956800;1;635.08
6;200;1623542400;3;609.07
10;100;1606435200;0;92.4
5;300;1611705600;2;853.01
8;100;1650844800;0;597.58
9;100;1606262400;1;645.03
6;100;1657238400;1;853.04
5;200;1662854400;2;442.47
6;200;1622851200;0;60.38
7;300;1616889600;3;61.48
3;300;1605312000;0;183.24
5;100;1643760000;3;127.46
9;300;1636416000;3;189.04
6;100;1619740800;2;175.26
7;300;1663891200;1;89.29
0;100;1596585600;2;892.19
1;100;1589155200;0;496.42
2;100;1598400000;1;500.32
0;200;1658707200;2;855.47
1;300;1582588800;1;505.69
8;300;1614297600;1;780.31
1;200;1643414400;3;264.84
6;100;1617580800;3;979.41
7;100;1579996800;0;577.87
7;300;1618358400;2;281.22
0;100;1587340800;0;662.83
2;200;1651795200;0;241.73
3;200;1587772800;0;700.12
4;100;1598313600;1;568.64
2;300;1618531200;0;264.09
1;300;1618617600;3;446.36
5;200;1638662400;3;20.53
2;200;1609027200;2;322.44
3;300;1621900800;3;91.17
5;300;1659225600;3;979.09
8;100;1588118400;0;95.31
2;200;1647907200;0;513.36
5;100;1586822400;3;766.74
6;300;1599177600;2;590.78
2;300;1578096000;2;128.5
1;100;1624233600;2;217.54
5;300;1592438400;3;564.42
3;200;1616630400;2;968.23
3;100;1655856000;0;809.87
8;300;1625875200;0;809.93
2;200;1650153600;2;492.67
3;100;1632614400;1;593.66
8;200;1589587200;0;364.19
4;100;1602374400;3;4.42
1;200;1663545600;2;592.27
5;100;1584662400;0;403.35
10;100;1583539200;3;583.72
8;100;1578009600;0;479.17
8;300;1617840000;0;473.76
9;100;1657065600;3;23.58
0;300;1602374400;1;672.9
7;100;1590796800;2;530.72
7;300;1663545600;2;766.77
9;200;1649548800;0;423.77
6;100;1647216000;2;318.83
5;300;1579564800;3;57.34
5;200;1608422400;0;842.74
3;300;1622419200;1;284.05
2;200;1590278400;3;781.97
10;300;1607904000;0;620.1
3;200;1628467200;3;541.04
6;200;1592956800;1;441.45
1;100;1600300800;1;424.89
1;200;1621036800;3;468.1
7;200;1641772800;2;587.77
7;100;1622246400;0;528.12
8;300;1651104000;0;801.87
5;100;1597881600;2;530.26
2;200;1653609600;0;817.64
0;200;1638662400;0;514.37
9;100;1663113600;0;269.76
8;200;1582416000;1;881.42
5;300;1633132800;0;95.12
4;100;1633046400;1;964.45
4;300;1652313600;2;470.42
10;100;1614988800;1;506.37
4;200;1646956800;0;552.83
1;100;1646956800;3;296.6
9;200;1636761600;1;869.15
10;200;1588204800;2;816.53
4;100;1615420800;3;452.64
5;100;1633996800;3;208.44
8;300;1578268800;0;390.49
2;300;1617148800;0;21.6
4;100;1651276800;0;925.36
3;300;1587859200;3;694.21
7;100;1614297600;0;716.56
8;100;1620172800;3;216.19
8;300;1593043200;1;926.64
2;100;1578528000;2;993.14
0;200;1586131200;3;355.91
2;300;1610496000;1;999.64
1;300;1631232000;2;99.96
9;100;1607212800;1;210.15
4;300;1623369600;3;978.2
8;300;1585008000;2;912.44
0;300;1616284800;1;773.86
10;200;1657411200;3;120.95
3;100;1620172800;1;669.68
4;200;1622764800;1;786.12
9;300;1581811200;3;815.89
6;300;1579478400;0;890.0
10;200;1650672000;0;386.51
9;200;1644883200;1;648.07
1;300;1585008000;0;711.81
5;300;1601856000;2;544.23
10;300;1646784000;2;489.03
8;300;1586217600;1;148.33
2;300;1660953600;0;584.85
9;200;1626566400;3;199.84
1;200;1588809600;0;167.83
4;200;1635897600;2;209.95
3;100;1626825600;3;697.3
3;100;1585008000;1;123.24
9;200;1624233600;2;932.2
2;300;1637625600;3;122.1
7;100;1578528000;1;859.02
2;200;1648598400;2;132.76
8;100;1603324800;1;596.27
7;300;1598832000;1;457.99
2;300;1588723200;0;403.45
7;200;1595462400;0;602.21
10;100;1617840000;2;144.96
10;200;1598140800;3;183.62
7;100;1596240000;1;465.89
10;200;1583884800;2;112.46
7;100;1655251200;2;614.26
3;200;1646784000;0;235.59
5;200;1586390400;3;227.59
0;300;1638230400;3;467.96
7;200;1643241600;3;372.43
1;100;1578268800;3;391.79
5;200;1607299200;0;10.91
2;300;1650672000;2;726.09
2;200;1647907200;1;152.97
1;300;1586563200;0;620.76
1;300;1602201600;2;270.19
6;300;1587945600;1;800.23
0;100;1633478400;2;443.86
9;100;1659139200;2;74.94
9;100;1647475200;3;927.68
7;300;1607731200;1;155.16
2;200;1628985600;0;385.99
9;300;1606694400;2;968.13
7;100;1584835200;0;861.92
4;300;1614988800;0;763.52
4;300;1591920000;0;963.78
9;300;1604188800;2;299.24
0;300;1654646400;1;539.87
10;300;1594771200;3;560.37
4;300;1652918400;1;315.3
2;200;1654905600;2;911.29
9;100;1649289600;0;592.46
7;100;1643068800;0;13.54
0;300;1579478400;2;412.26
0;300;1609113600;3;1.0
2;300;1578873600;0;30.89
3;100;1609286400;0;919.11
0;100;1579737600;1;393.72
5;300;1663459200;0;41.16
2;200;1605398400;3;159.97
3;100;1656374400;0;0.92
8;300;1584576000;2;845.33
4;300;1605744000;3;899.8
3;100;1605139200;2;592.29
1;200;1642809600;0;904.34
0;100;1623369600;1;883.56
3;100;1597968000;3;376.16
2;100;1637107200;1;694.46
0;100;1659657600;3;333.59
5;300;1648771200;3;143.15
10;100;1636588800;1;224.14
4;200;1622678400;0;47.89
1;300;1663545600;1;758.26
8;200;1585267200;1;150.22
6;300;1605916800;0;322.16
4;100;1646265600;0;607.73
6;200;1651795200;3;337.32
4;300;1596585600;2;584.64
5;200;1589414400;2;322.83
7;100;1645142400;2;739.18
2;200;1642291200;3;171.36
10;200;1645747200;3;133.98
7;100;1624924800;0;877.73
2;100;1613347200;1;217.79
6;200;1590364800;3;217.1
10;300;1581379200;0;980.24
5;100;1634601600;2;953.86
8;300;1638576000;2;569.25
3;100;1628035200;1;392.67
6;200;1625184000;1;230.53
6;200;1630972800;2;945.69
6;300;1647820800;0;846.92
5;200;1640563200;1;142.09
0;300;1611792000;2;665.84
7;200;1628035200;1;939.57
9;300;1630972800;1;868.5
1;300;1602288000;2;107.55
0;300;1636070400;1;477.94
3;100;1644105600;2;608.62
0;200;1658620800;0;680.2
1;100;1592265600;2;904.37
6;100;1646611200;0;85.22
9;300;1587686400;2;978.69
4;200;1624838400;2;563.81
7;200;1620259200;2;534.86
6;300;1637798400;3;814.87
4;100;1594857600;2;140.76
5;200;1597881600;3;84.79
8;100;1637020800;1;852.48
6;200;1649980800;3;230.12
5;300;1604793600;3;762.17
10;200;1586476800;2;20.85
1;100;1592784000;2;883.26
0;100;1624233600;2;325.74
10;200;1645920000;2;713.13
3;200;1655164800;0;786.61
3;300;1595721600;2;473.12
3;100;1625788800;1;483.11
6;100;1605398400;1;837.62
7;200;1661385600;1;104.99
4;300;1607644800;1;163.05
0;300;1606089600;0;664.87
5;200;1647216000;0;446.31
3;100;1602720000;3;351.77
9;100;1599782400;3;610.95
10;100;1654128000;2;721.1
6;300;1642118400;3;914.65
1;200;1593993600;0;611.47
2;300;1578355200;1;392.8
10;300;1633564800;3;405.72
7;100;1633564800;2;851.43
9;100;1651190400;3;69.09
2;300;1587427200;0;600.87
2;100;1630886400;2;458.61
7;100;1636416000;3;369.86
7;200;1600473600;3;816.44
3;200;1652313600;0;898.54
7;100;1647302400;2;274.08
8;200;1632355200;1;596.53
3;300;1607644800;3;827.12
7;200;1618272000;0;714.89
5;200;1614038400;2;402.8
1;200;1603324800;1;121.22
0;300;1639180800;0;895.16
7;300;1655769600;1;808.13
8;100;1626048000;1;137.73
3;200;1591401600;0;939.98
4;200;1593907200;2;679.66
8;300;1663372800;2;108.68
7;300;1635984000;3;572.26
7;300;1624406400;0;537.03
3;200;1647993600;0;871.46
6;100;1662076800;0;818.37
0;200;1620172800;0;43.71
3;100;1604016000;1;144.57
8;300;1636070400;1;22.56
6;200;1596412800;0;461.61
7;100;1644537600;3;775.55
5;100;1588982400;0;783.29
7;200;1594771200;3;905.59
4;100;1633824000;3;342.98
8;200;1594944000;1;456.27
9;200;1597795200;0;730.83
5;100;1643414400;3;849.77
4;200;1661558400;1;575.17
8;200;1631491200;3;174.12
7;300;1598054400;3;241.12
0;200;1638835200;0;900.5
4;100;1614556800;3;112.58
9;300;1648512000;3;564.53
1;200;1611446400;3;371.2
3;100;1652054400;3;169.3
8;300;1617667200;1;842.38
1;300;1599004800;1;563.9
2;200;1623715200;0;758.66
5;200;1603756800;2;449.88
0;300;1654732800;3;190.99
8;300;1621468800;3;293.19
6;300;1649203200;0;890.23
5;200;1652832000;2;50.39
8;100;1621900800;0;543.52
10;100;1626652800;1;436.87
8;300;1658620800;3;755.36
4;200;1600905600;3;806.63
7;300;1599091200;3;296.39
5;300;1615420800;3;267.09
4;200;1599696000;3;124.02
5;200;1602201600;0;40.3
1;100;1629331200;1;913.46
5;100;1643328000;2;352.25
8;300;1617062400;0;712.92
4;200;1627862400;1;970.26
5;200;1653696000;0;828.72
4;300;1626652800;3;218.61
10;200;1648771200;2;155.0
10;100;1663545600;2;108.72
4;300;1621814400;1;359.76
1;100;1578700800;2;166.99
7;200;1610841600;3;41.6
1;100;1625875200;1;202.81
2;300;1612310400;2;971.79
3;200;1642204800;3;384.91
8;300;1632182400;3;859.96
10;200;1641600000;3;992.16
8;200;1602374400;3;815.13
3;100;1623024000;0;751.49
1;100;1615593600;1;71.43
7;100;1581033600;3;926.74
7;200;1578700800;2;707.75
2;100;1580601600;1;922.02
4;300;1606780800;3;671.95
9;300;1647648000;0;864.85
3;100;1650067200;2;733.82
6;100;1627603200;3;712.83
6;200;1578960000;0;931.68
4;300;1585094400;3;681.22
3;100;1581206400;2;715.25
6;200;1630627200;2;815.3
4;100;1640649600;3;953.61
7;300;1634774400;3;200.99
8;200;1640822400;3;50.51
6;100;1648944000;1;301.38
9;200;1580688000;2;33.94
6;200;1624492800;0;608.68
9;200;1611792000;0;76.36
2;300;1583193600;1;650.13
4;100;1597536000;0;356.09
7;100;1656460800;0;632.7
0;200;1648339200;1;427.5
1;100;1642032000;2;832.09
8;200;1609891200;3;306.21
8;100;1647216000;0;82.62
8;200;1585872000;0;862.97
9;200;1605916800;0;679.32
7;100;1594512000;3;484.87
3;200;1599868800;2;245.89
10;200;1601337600;1;628.15
2;100;1611187200;2;37.27
3;200;1662681600;0;447.24
0;100;1639008000;0;738.81
0;100;1630627200;2;276.17
7;300;1594425600;1;560.2
8;300;1626393600;1;671.15
0;100;1629849600;1;431.13
0;100;1581292800;1;205.96
8;300;1663718400;0;561.86
4;100;1595635200;2;124.26
3;200;1612310400;3;546.19
5;200;1585094400;0;922.57
9;100;1611273600;0;665.48
10;200;1638748800;2;715.77
0;300;1655164800;1;246.11
2;100;1616630400;0;643.07
6;100;1595203200;3;696.85
0;300;1636416000;3;126.64
3;100;1625616000;1;604.66
8;100;1639958400;3;133.38
3;300;1624838400;2;364.54
0;300;1607817600;0;247.18
4;200;1651104000;1;702.98
0;200;1601683200;3;438.83
6;200;1647907200;2;40.02
10;100;1648857600;1;790.57
0;300;1602892800;2;111.99
9;200;1628640000;2;451.53
8;200;1578441600;3;222.8
1;100;1608163200;1;384.28
9;200;1634428800;2;550.15
10;300;1595289600;3;797.54
8;200;1656892800;1;659.83
0;200;1613606400;2;21.83
1;200;1650758400;0;553.76
7;300;1611446400;0;610.18
5;100;1592438400;2;663.44
0;100;1650240000;1;749.35
0;200;1654992000;3;471.3
7;300;1606953600;0;434.14
9;100;1599523200;2;831.8
4;300;1649894400;0;698.23
2;200;1613174400;2;144.25
0;200;1630368000;0;492.45
1;200;1580774400;3;540.26
2;100;1649376000;3;698.5
3;300;1659830400;1;864.84
9;200;1599436800;0;861.96
8;200;1643760000;1;928.66
0;300;1664236800;2;453.24
0;100;1647561600;2;614.07
9;300;1632355200;3;603.99
9;100;1658707200;0;725.94
7;100;1609372800;3;941.52
4;100;1651708800;2;341.67
2;100;1596931200;2;830.75
1;300;1641686400;2;837.1
8;200;1628121600;0;897.33
2;300;1647043200;0;150.79
9;200;1585180800;1;812.67
7;300;1658102400;0;419.83
0;100;1614297600;3;190.11
6;300;1592956800;2;61.94
1;100;1625616000;1;772.05
8;100;1590537600;0;723.09
5;300;1656547200;2;310.28
6;300;1652313600;2;426.06
8;300;1587772800;1;384.05
10;200;1604880000;3;201.98
2;100;1621209600;3;145.07
5;100;1600300800;1;251.66
9;200;1601337600;3;983.92
3;300;1629936000;2;587.37
10;100;1647043200;3;804.42
4;300;1651449600;1;635.71
8;100;1661040000;1;577.29
2;200;1605830400;1;256.31
4;100;1582070400;2;18.73
6;300;1659139200;1;740.89
7;200;1653868800;1;429.84
10;300;1634774400;1;893.36
6;200;1664236800;2;928.33
7;200;1598745600;3;151.23
1;300;1584835200;1;935.47
2;200;1592006400;1;272.37
4;200;1588032000;2;119.27
1;300;1581724800;0;183.1
5;100;1612483200;0;625.86
5;100;1580688000;3;888.18
3;200;1610755200;3;240.14
8;100;1596412800;0;286.32
2;300;1592611200;1;960.85
9;100;1621468800;0;18.5
3;300;1628812800;3;875.94
7;100;1580947200;3;132.78
4;200;1589673600;0;722.84
5;200;1604707200;2;935.75
10;300;1591833600;1;216.61
4;100;1657843200;2;62.17
3;300;1596326400;0;326.92
3;300;1653609600;0;750.87
10;200;1609459200;1;395.74
8;100;1627084800;2;743.11
3;200;1625356800;3;769.98
6;100;1643414400;1;421.59
1;200;1603929600;2;950.04
0;200;1650844800;2;319.81
1;300;1641513600;2;158.15
4;200;1578009600;3;908.84
7;300;1605312000;0;452.96
9;100;1633651200;2;515.88
5;200;1596844800;2;335.95
9;200;1584835200;1;594.03
9;300;1595289600;0;671.21
5;200;1597276800;0;464.61
0;300;1658448000;0;140.47
3;200;1589846400;1;703.7
8;100;1659571200;0;991.55
3;300;1625443200;1;648.59
5;200;1639612800;3;39.98
1;300;1578787200;2;128.91
6;300;1584662400;2;884.86
9;100;1643155200;0;630.0
10;100;1637798400;0;755.69
3;100;1663286400;2;261.88
2;200;1655769600;0;917.25
8;100;1615420800;3;811.66
3;100;1625011200;2;558.82
4;100;1592092800;3;499.76
6;100;1660780800;1;44.64
5;200;1590278400;0;437.68
0;200;1652227200;2;665.12
1;300;1642118400;0;248.11
10;200;1630540800;3;569.22
2;200;1641168000;3;450.13
8;100;1638748800;0;649.51
0;100;1645228800;1;79.03
10;100;1662076800;2;168.45
9;300;1626307200;1;29.95
3;200;1637625600;1;492.79
5;100;1609632000;1;878.66
4;300;1637020800;2;470.62
1;300;1631491200;2;52.5
7;100;1639180800;2;198.81
10;200;1629072000;0;642.74
2;300;1620518400;0;359.51
9;300;1595289600;1;385.82
7;200;1627344000;0;399.79
9;200;1627862400;0;878.83
0;100;1630540800;1;723.04
7;200;1582243200;1;556.55
0;100;1649721600;2;327.03
1;100;1609113600;1;813.4
8;100;1661385600;2;571.27
7;100;1654041600;1;982.72
6;200;1588204800;2;64.06
5;300;1589587200;1;513.86
6;200;1624060800;1;591.33
3;100;1602374400;3;341.53
10;200;1616198400;2;978.59
5;300;1602288000;0;110.86
0;200;1646092800;0;550.12
8;300;1586736000;0;131.57
6;100;1634169600;2;426.74
10;100;1656115200;3;239.12
0;100;1647475200;2;117.96
4;200;1631577600;2;436.49
0;100;1651017600;0;784.25
2;200;1628726400;0;521.13
0;100;1601078400;1;221.44
0;200;1608076800;1;710.26
9;200;1661558400;3;488.15
10;200;1625011200;1;208.45
1;100;1644105600;2;154.68
5;300;1635120000;0;172.34
5;100;1599177600;0;177.03
10;100;1587427200;3;12.16
1;300;1623801600;3;833.6
1;200;1602028800;0;898.26
1;200;1663200000;3;362.79
6;100;1581465600;2;676.11
6;100;1632614400;3;687.76
9;200;1613001600;1;837.07
2;100;1653091200;1;942.58
10;200;1579651200;3;907.4
3;300;1592438400;3;678.18
7;100;1664236800;2;879.08
9;100;1623110400;3;497.93
9;300;1643068800;2;855.77
6;300;1658188800;3;573.39
3;200;1630540800;1;346.9
4;300;1606348800;2;717.12
5;100;1635379200;1;666.16
9;100;1653350400;2;183.64
9;100;1577836800;0;495.56
1;300;1601424000;2;407.29
4;100;1616025600;3;233.05
2;300;1661558400;0;847.72
5;300;1584489600;1;826.23
10;300;1662854400;3;73.41
9;300;1583452800;1;374.81
7;300;1613260800;2;449.32
7;200;1621728000;1;38.18
9;100;1598054400;0;512.86
8;300;1578960000;1;591.09
10;100;1607558400;2;183.3
5;200;1637107200;2;48.69
5;200;1626134400;2;995.7
0;200;1598313600;0;91.94
2;300;1583107200;0;720.31
4;300;1614556800;1;131.59
3;300;1657670400;3;382.18
2;200;1650758400;0;354.58
6;200;1582070400;2;744.88
7;200;1639958400;1;546.99
8;200;1660867200;3;771.23
3;300;1628380800;1;348.67
0;300;1610582400;1;335.72
8;300;1580515200;3;951.88
4;100;1625270400;1;794.54
6;300;1627171200;2;8.54
5;200;1600473600;2;110.93
3;300;1611446400;2;292.75
0;300;1643846400;1;825.3
6;300;1593475200;2;3.77
8;300;1637020800;3;624.46
10;200;1638230400;0;220.16
1;300;1611360000;1;705.45
4;300;1655424000;1;871.56
1;100;1650672000;3;221.57
5;200;1609372800;2;280.39
6;200;1620864000;2;659.65
7;200;1640736000;1;517.76
3;200;1609113600;1;759.74
10;200;1588118400;3;193.98
7;300;1629936000;3;368.58
10;100;1601769600;1;923.6
2;200;1615075200;0;487.31
9;100;1587600000;3;660.56
0;300;1654732800;3;514.08
10;100;1596240000;3;886.79
7;300;1618963200;1;298.38
2;200;1662854400;1;631.24
4;200;1592092800;2;974.11
1;300;1579910400;2;116.51
10;300;1612224000;1;247.74
2;200;1635292800;3;495.53
4;100;1597363200;3;322.76
3;200;1612051200;1;818.97
5;300;1606694400;3;930.89
5;200;1591228800;2;433.14
8;300;1610323200;3;443.36
4;100;1598400000;2;799.23
7;200;1651276800;1;98.95
2;100;1586390400;2;689.35
9;300;1661299200;3;700.19
1;200;1607644800;3;611.76
7;300;1629763200;2;325.26
2;300;1629936000;0;465.66
7;300;1614124800;0;808.61
1;100;1625529600;3;705.6
4;300;1597363200;0;478.41
7;100;1608163200;1;758.13
1;300;1651190400;3;527.27
3;300;1653868800;1;283.45
1;200;1610409600;0;787.79
0;200;1584489600;0;666.7
4;100;1639958400;2;609.75
0;100;1607558400;1;273.9
8;200;1642377600;2;349.81
